ID	釋文
2695	口年十七長六尺五寸黑色 ， 弓
2696	京兆尹長安
2697	居延亭長金成里杜
2698	"       口 口 庚 庚 己 己 戊 丁 丁 丙 丙
廿二日
       口 口 戌 辰 酉 卯 申 未 丑 午 子"
2699	"尉通移肩水金關寫移
史尊"
2700	口今
2701	朔庚寅
2702	口肩水候長移
2703	縣里年姓
2704	水候口兼行丞口
2705	口長六尺五寸黑色
2706	今再
2707	
2708	口口口
2709	口口口弓一矢八十枚 ， 丿
2710	"
口口如律令"
2711	
2712	小奴張
2713	四斗佐主人
2714	"口口口口口口口口
鬍子文二斗入大石"
2715	"正月己巳尉史口口口口口
移過所縣邑侯國如律令"
2716	章曰居延口印
2717	
2718	"甘露四年口月
口口口口長周年口口毋官獄徵事當得"
2719	口口口口口口近衣強酒食察官
2720	界課
2721	使田假作
2722	麓年五十三
2723	長陽猛妻券君
2724	候官 ， 印曰王福印
2725	口口口
2726	不入
2727	弓一矢十二以十二月甲申出
2728	之之之
2729	界如出界定國口
2730	延 ， 五鳳元年五月乙亥出六月戊戌入 ， 丿
2731	得為傳 ， 丿
2732	
2733	
2734	奉用錢二口
2735	口佰口
2736	肩水都尉肩水
2737	肩水
2738	口口元年十月
2739	口地再拜
2740	"口
王少"
2741	"口再拜言
遊卿足下屬"
2742	"口口口口
進
卿"
2743	"自言為家 ， 口始口口口長
令史護"
2744	六月口口入
2745	"甘露四年六月丁丑朔壬午所移軍司馬仁
口龍起里王信以詔書穿渠敦煌軍"
2746	軍司馬仁印
2747	胡里張千秋年卅 ， 八
2748	定國掾以行口口事敢言之
2749	二月廿八日辛未口
2750	口之口
2751	口口堇
2752	遣口陽口口口
2753	口【j上“竹字頭”下“弄”】賦給毋官獄徵事
2754	長七尺二寸黑色
2755	九通五十九
2756	二車二兩
2757	居延縣三老遮虜里彭口
2758	"初元年
霸從追"
2759	口口朔丙辰掾行守口口口
2760	正月丁亥臨菑守右丞鄰移過所縣 邑口口
2761	丙午肩水令史拓
2762	六十
2763	候 ， 以六月戊戌 ， 【j馬少一筆】卩
2764	左馮翊池陽利上里公乘楊熊年五十八
2765	口車一兩
2766	"甘露四年正月
口口口案毋官"
2767	雒陽守丞口口
2768	口可寄衣者
2769	敢言之/九月辛
2770	丞印
2771	口口牛里口口定年廿三
2772	二月已
2773	
2774	
2775	"同 ， 口六月己未口入
     車一兩馬一匹"
2776	"自言為
乙亥徐口"
2777	辛丑朔己巳東鄉嗇
2778	
2779	"毋苛留止如
如律令"
2780	
2781	
2782	口尉史彊
2783	口口口
2784	口子口
2785	
2786	甘露二年
2787	
2788	居延
2789	
2790	
2791	觻得市陽里口口年口口口
2792	河内溫市昌里杜明年廿二歲
2793	
2794	七月乙卯
2795	口口明部口
2796	口口掾
2797	口口
2798	口口為傳謹移過所口口
2799	一 ， 口口
2800	
2801	
2802	
2803	居延都尉
2804	自言為家
2805	
2806	章曰口
2807	三月口口嗇夫人口
2808	弓一矢
2809	拜【j左“馬”右“辛”】北
2810	卿
2811	口食口口
2812	口口半
2813	口色
2814	"口口口口口口
匹嗇軺車一乘謁"
2815	鄉嗇夫
2816	口
2817	甘露三年三
2818	口口口矢奪勞
2819	寸黑色
2820	勿苛留如律令/掾口
2821	"充伏地再拜請口
唯 ， 錢七口口"
2822	亥丞嚴口口
2823	占田居延
2824	觻得長印
2825	口錢不口
2826	案毋官徵事
2827	謁
2828	"本始元年十二
高子富"
2829	長七尺二寸黑色 ，卩
2830	行乎外之胃行道口者口口最
2831	卅三口卌三
2832	壬口口口口富口敢言之謹移豰
2833	肩水候官
2834	金關
2835	以郵行
2836	肩水候
2837	"一 ， 五九四十
十二 ， 四九三十"
2838	三寸黑色
2839	牛車一
2840	口年五十四
2841	出粟小石二石五斗
2842	
2843	三月庚申馬少口口口口
2844	取錢百
2845	戍卒南陽郡口口口里公乘口應年卅二
2846	"遣丞從史造昌归隴西取衣用與從
  河津關毋苛留止如律令敢言之"
2847	兔
2848	口寄封遣致言教
2849	游君匡足下
2850	近衣強幸酒食
2851	隧卒申至同卩美草隧卒郭奴卩先就隧卒綦毋小免卩
2852	千秋自言口田武威
2853	口家私市張掖酒泉郡中持牛一車一两
2854	肩水候官以郵行
2855	口夫人喪來毋忘寄喪善也
2856	/掾口守令史誼
2857	口口長六尺目口口口口口口口口
2858	口【j左“禾”右“皇”】以口口葦橐一黍一斗半如
2859	口口始已歸之口口口口
2860	倉大口大口口毋入受延
2861	口崔獲口毋恙幸為
2862	
2863	居延陽里户人大男李嘉年口
2864	口甲【j左“革”右“是”】【j上“務”下“目”】四
2865	謂金關
2866	葆日勒口
2867	卑迎若
2868	"臨北吏
前長史
橐佗"
2869	安漢卒
2870	甲子乙口甲人史口 ， 寅
2871	甲子乙丑壬 ， 丞君口妻建昭
2872	口張掖大守吏
2873	大守府以郵亭行
2874	肩水候官
2875	言為家私市張掖郡中毋官獄徵事
2876	章曰河南右尉
2877	淮陽國始昭陽里郭賢
2878	食
2879	入
2880	癸未口
2881	鱼卅
2882	大大大夫大
2883	今相見幸不一、幸
2884	息息賜
2885	口口口言聽口輙移名如
2886	報益多
2887	卅井候
2888	箧
2889	口伏地再拜
2890	石宗
2891	"口
樂
口"
2892	承
2893	史延
2894	相知願
2895	口幸毋口
2896	"口口口
采之口口
雒丈取"
2897	"口
候行塞"
2898	"口子文印以取
口口口更口"
2899	甘露二年五月己丑朔丙辰東鄉守嗇夫壽以私印行事斗食佐譚佐護敢言之
2900	通道廄元鳳五年十月榖出入簿
2901	觻得敬老里任賞年廿五 ， 軺車 一乘馬一匹 ， 弓一矢五十卩
2902	口吏口口移簿大守府九月 ， 壬子入關 ， 十一月庚辰出關
2903	元鳳六年四月盡六月財物出入簿
2904	夏候初卿取麥一石直錢百
2905	"                      ，其四石六斗五升粟
出榖小石卅四石四斗一升  ， 以食傳馬六匹一月其二匹縣馬
                      ，廿九石七斗六升麥"
2906	"                       其四百一十八石六斗粟
凡榖小石七百八十八石四升
                      三百七十石二斗四升麥"
2907	出粟小石二石 ， 為御史張卿置豚二雞一隻南北食
2908	出粟小石三石 ， 為廷史田卿買豚二雞一隻南北食
2909	出粟小石一石五斗 ， 以食廷史田卿張掖卒史野凡三人往來五日食積十匹=食四斗
2910	今餘廣漢八稯布卌九匹直萬一千一百廿七錢九分
2911	"                           ，其二百一十石四斗五升粟
受二月餘榖五百八十石六斗九升
                           ，三百七十石二斗四升麥"
2912	出粟小石九石 ，以食御同等三人=一月食
2913	出粟小石六石六斗 ， 以食御史張酒泉卒史二人
2914	•右十月七人
2915	出粟八斗 ， 以護所卒史丁卿御一人
2916	出糜小石五六斗 ， 史田口口張掖傳傳馬二匹往来五日食積十五匹=食四斗
2917	出粟小石十三石二斗 ， 以食居延卒史單卿士吏得騎馬廿二匹=三日食=一斗
2918	出糜小石十二石 ， 以食傳馬二匹一月食
2919	出粟小斗二斗 ， 以食護府卒史徐卿御一人案事居延南北五日食日食二斗
2920	再拜言臨利隧長今缺候事徙補再拜
2921	稚君足下今稚君從充取車賈錢三千已入千藥
2922	迫
2923	
2924	"鴻嘉五年吏妻子
及葆出入關
名籍"
2925	"鴻嘉五年五月
吏妻子出入關
及葆名籍"
2926	肩水候官
2927	梁國虞北函里士五皇路人年廿八
2928	候事真官到若有帶罷如律令
2929	/令史拓尉史義
2930	十二月戊午肩水守塞尉候長長生以私印行事敢言之
2931	"                           鐵甲鞮瞀各二幣
平樂隧長莊延年
                             革甲鞮瞀各四完"
2932	肩水金關
2933	"地節五年正月丙子朔戊寅肩水候房以私印
行事謂士吏平候行塞書到平行"
2934	"印曰候房印
正月戊寅鄣卒福以來"
2935	"元康二年九月丁酉朔己未肩水候房以私
行事謂候長長生候行塞書到候事"
2936	令史利尉史義
2937	陳留郡平丘君里江蓋之
2938	之陳常
2939	"                            七石具弩一傷二角 ， 槀矢五百五十，服一
騂北亭長王禹   六石具弩一傷三角 ， 陷堅矢百五十，蘭二完四
士史                    六石具弩三完， [上亡下虫]矢四百，張鐵[左扌右已]弦各一，槍一櫝各三"
2940	"牒書獄所遝一牒
本始二年七月甲申朔甲午觻得守獄丞卻胡以私行事敢言之肩水都尉府移庾候官告尉謂游
檄安息等書到雜假捕此牒人毋令漏泄先聞知得定名縣爵里年姓官秩它坐或"
2941	馬一匹[左馬右龍]牡齒十歲高六尺
2942	河南郡雒陽邸里趙世，牛車一兩十二月壬入，劍一
2943	"
金關寫"
2944	年廿八歲長七尺二
2945	奉償
2946	醬雍一枚，直卌
2947	"           但凡錢六百 
五百
            錢百"
2948	上
2949	六，丿
2950	未候長來者聞毋
2951	張一
2952	"永始五年二月
男子季臨"
2953	"丞印
二月辛亥以來"
2954	始建國五年六月戊午卒
2955	元康二年正月
2956	"某鄉尹廣漢
所官家二千石郡"
2957	關嗇夫
2958	南書二封
2959	"付孔，出五百
伯，出卅二丨三月
一匹二丈，出百償男唐"
2960	"佐徐譚收流民酒泉
/兼屬武書佐良"
2961	月辛丑出
2962	"廿九日
北書十六封"
2963	"直六十五
直百五十
直卅五
直十五"
2964	金關
2965	"封一遝居延都尉章詣張掖大守遝河東大守府△
遝二居延令印詣府觻得遝二河東解皮氏四月壬戌
廣地候印"
2966	子南里魯陽年廿五年齒卅軺車一乘用馬一匹匹匹馬匹
2967	知之不言也而也
2968	"                                                      大車一兩
氐池安利里大夫王禹年卅五
                                                       用牛二頭"
2969	辭曰誠得錢地長即治論
2970	辰朔癸巳廣地候欽移居延卅井縣索肩水金關部吏所葆家屬爲
2971	•令史誼 丨丨
2972	河東平陽弟里公乘
2973	居延都尉守屬郭良丨
2974	伏地再
2975	"
縣酒泉大守治所二百八十"
2976	謂何請人未央也冣可財乎且之
2977	因言壬子表火子卿持記予左前令絕
2978	戍卒昭武擅利里上造趙吏年廿五
2979	府君掾史行亭
2980	令掾美佐臨
2981	受莫當卒
2982	城倉嗇夫韓
2983	占功署能爲
2984	積三千四百五十尺
2985	出亡赤三壹通南
2986	不更魏錄年廿四長七尺三
2987	佐陽謂服胡隧長宗
2988	奏發
2989	伏地再拜
2990	定作十一人得墼
2991	仕伍居延市
2992	去一里百五
2993	食
2994	田卒上黨郡泫氏
2995	光食日八分時受卒
2996	水居延者
2997	吏
2998	出麥二石四斗
2999	弩一矢五十
3000	今畢不下相應
3001	一誤耳不乏財人也即
3002	申北嗇夫
3003	出
3004	博叩頭死罪到日月
3005	使一卒往之
3006	
3007	南合檄一
3008	坐
3009	笥執法使者
3010	司執法使者
3011	葦席部三枚
3012	出麥十石五年
3013	"
令城官騎士守"
3014	肩水候官以郵政行
3015	肩水金關
3016	南陽隂鄉嗇夫曲陽歷大夫馮均年廿四大奴田兵二軺車一乘騂牝馬一匹丿
3017	第三，負五十，負十三，負十一，負九，負七，負五，負三，負一，得二，得四，得六，八
3018	"                                                 牛車一乘
觻得安世里翟蓋年廿七                                      六月辛卯入
                                                用牛二頭"
3019	溫共利里濂戎年卅，字子嚴六月甲午入乘方相車一兩馬[Z左馬右過]齒十六歲
3020	訖六月廿三日穫大麥
3021	熒陽始成里程武年卌三，字恩方箱車騅[Z左牛右比]馬齒十五歲五月壬子出
3022	觻得萬歲里閻長年十八字子僅，騎[Z左馬右過]牡馬一
3023	"月己未出
                  ，／掾戎令史裦佐惲
如律令"
3024	"子朔壬辰登山隧
敢言之"
3025	一椑腐敗解隨板毋復頭
3026	•右七人丿，用榖廿八石六斗
3027	東部候史，陽等書到聽書牒
3028	肩水金關
3029	"朱永白
關嗇夫過卿幸爲白此致請"
3030	白
3031	肩水廷隧次行
3032	"河東隧，平樂隧長，小枓二毋小枓二毋，札少卅，小苣少卌
                                             狗少一，馬少一石，少卅束"
3033	晏叩叩頭頃言，因奈何奈何叩頭叩頭言之
3034	裦叩頭叩頭白，
3035	孫頭裦
3036	
3037	地節四年五月己亥下凡百五十九
3038	六月丁未嗇夫禁付曹憙，卩
3039	再拜唯卿幸告使
3040	恩取
3041	子年廿十二月戊寅入
3042	
3043	記白任威卿願
3044	惠卿以書爲
3045	八其六付罷卒其二見
3046	
3047	"                             大車一兩
里李就年卌八，
                             用牛二"
3048	"元延二年正月癸亥朔壬午肩水關嗇夫欽以小官行
事隧長章輔自言遣收責橐他界中出入盡十二月晦如律令"
3049	守令史駿
3050	告利數見貴人
3051	賜賜賜賜賜
3052	朔庚子橐他守塞尉長移
3053	當利隧長
3054	孫高年廿四，庸同邑
3055	騂北亭長
3056	六月丁卯除
3057	受奉名籍
3058	"           子小
至
            子小男"
3059	出錢三千六百
3060	疇里史駿
3061	"                    ，其四百卅五石粟
凡榖八百六十七石二斗
                    ， 三百七十石二斗四升麥"
3062	出粟小石六石 ， 以食廷史田卿乘張掖傳馬三匹往來五日積十五匹=食四斗
3063	出粟小石二石五斗
3064	"                     ， 其卅石八斗五升粟
•凡出榖小石六石斗一升
                     ， •廿九石七斗六升麥"
3065	出粟小石六石 ， 以亭吏一人一月食
3066	出粟小石六石六斗 ， 以食御史張卿酒泉卒史二人
3067	出粟小斗九斗 ， 以食詔醫所乘張掖傳馬一匹現三日食
3068	"                     ，其二百八石八斗五升粟
今餘榖五百卌九石四斗
                     ，三百卌石一斗九升糜"
3069	出粟小石十八石 ， 以食官
3070	出粟小石六石 ， 以食御口等二人=一月食
3071	小石四石 ， 以食傳馬四匹一月食
3072	石 ， 以食御一人一月食
3073	"                 ，其三百卅八石五升粟
榖七百八石二斗九升 
                 ，三百七十石二斗四升麥"
3074	出糜小石三石 ，　以食廄佐一月食
3075	"　 　 　 　 　 　 　，其二百八石八斗五升粟　 　 　 　 
今餘榖五百卌九石四升
　 　 　 　 　 　 　，三百卌石一斗九升糜"
3076	以食通道卒三人=一月食
3077	毋出入
3078	肩水榖已頤【j半包围结构，外“广”内“稟”】食過客傳馬御及當食者凡
3079	口口五年九月榖出簿
3080	"                        ，其百六十八石二斗四升麥
今余榖百七十八石二斗四升
                       ，九石粟"
3081	戍卒觻得萬歲里爰忘得年卅五 ， 丿
3082	戍卒南陽郡博士度里公乘張舜年卌 ， 长七尺二寸丿
3083	河南郡平縣河上里公乘左相年廿三長七尺二寸黑色 ， 劍一枚 ，卩
3084	口口公乘榮偃年廿四　，　四月乙酉已出卩
3085	口張掖卒史口所乘張掖傳馬四匹十月壬子南北五日積廿匹=四斗
3086	通道廄佐謹元鳳五年十一月榖出入簿
3087	戍卒魏郡庴平陽里公士華捐年廿五
3088	騎士益昌里王歐已 ， 五百七十
3089	方相車一乘【j左“馬”右“過”】牡馬一匹齒十四歲 ， 高六尺逎入
3090	
3091	史少君取麥一石五斗直錢百五六十
3092	治渠卒河東解臨里李驩年卅五長七尺三寸黑色 ， 丿
3093	"                          ，其百六十四石二斗四升粟
受九月餘榖百七十三石二斗四升
                            ，九石麥"
3094	"丞相臣衡御史大夫臣譚昧死言執金吾章兼大
口口口"
3095	"八月癸亥宛獄守丞乘之兼行丞事寫移武關如律令
/掾弘守令史林"
3096	章曰宛獄丞印
3097	今粟小石百六十一石二斗 ， 元鳳五年十一月癸卯受紀子移
3098	"                     ，其二百六十七石八斗粟
余榖小石六百卅八石四升
                     ，三百七十石二斗四升麥"
3099	葆淮陽国陽夏北陽里公乘張不武年廿三長七尺二寸黑色
3100	丿 ， 已入
3101	害年六十 ， 軺車一乘馬二匹 ， 已出卩
3102	"甘露四年正月庚辰朔乙酉南鄉嗇夫胡敢告尉史臨利里大夫陳同自言為家私市張掖居延界中謹案同毋
官獄徵事當得傳可期言廷敢言之正月乙酉尉史贛敢言之謹案同年爵如書毋官獄徵
事當傳移過所縣侯國勿苛留敢言之正月乙酉西鄂守丞樂成侯國尉如昌移過所如律令/掾干將令史章"
3103	西鄂守丞印
3104	"甘露四年二月己酉朔丙辰南鄉有秩過佐赖敢告尉史宛当利里公乘陳賀年卌二自言為家私市
張掖居延案毋官徵事當為傳移過所關邑毋苛留尉史幸謹案毋徵事謹案年爵"
3105	章曰宛丞印
3106	田卒魏郡【j半包围结构，外”广”内“稟”】丘曲里大夫充年卅姓宋氏 ， 職  卩
3107	觻得市南充
3108	張張
3109	觻得市南第一里敬老里過迎户簿門候子山足口
3110	上第一里口口尤尤尤尤
